# time x y z qx qy qz qw vx vy vz ba_x ba_y ba_z bg_x bg_y bg_z
0.610000000 9.994262848 9.977064557 9.908468643 0.260429410 0.240225348 0.178235799 0.917987094 -0.018806737 -0.075140630 -0.299183813 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.615000000 9.994168429 9.976687319 9.906966669 0.262419477 0.241645894 0.179927840 0.916716561 -0.018960771 -0.075754628 -0.301605676 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.620000000 9.994073240 9.976307011 9.905452587 0.264403888 0.243056694 0.181620034 0.915438797 -0.019114802 -0.076368578 -0.304026793 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.625000000 9.993977281 9.975923633 9.903926402 0.266382580 0.244457753 0.183312298 0.914153887 -0.019268831 -0.076982482 -0.306447161 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.630000000 9.993880552 9.975537186 9.902388117 0.268355489 0.245849078 0.185004547 0.912861917 -0.019422856 -0.077596338 -0.308866773 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.635000000 9.993783052 9.975147670 9.900837736 0.270322552 0.247230676 0.186696694 0.911562974 -0.019576878 -0.078210146 -0.311285622 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.640000000 9.993684783 9.974755085 9.899275262 0.272283708 0.248602554 0.188388657 0.910257143 -0.019730898 -0.078823907 -0.313703704 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.645000000 9.993585744 9.974359431 9.897700700 0.274238895 0.249964722 0.190080350 0.908944512 -0.019884914 -0.079437618 -0.316121011 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.650000000 9.993485934 9.973960709 9.896114053 0.276188052 0.251317189 0.191771690 0.907625170 -0.020038927 -0.080051280 -0.318537539 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.655000000 9.993385354 9.973558918 9.894515326 0.278131120 0.252659963 0.193462594 0.906299204 -0.020192937 -0.080664893 -0.320953280 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.660000000 9.993284005 9.973154060 9.892904522 0.280068039 0.253993057 0.195152978 0.904966704 -0.020346944 -0.081278457 -0.323368230 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.665000000 9.993181885 9.972746134 9.891281645 0.281998750 0.255316482 0.196842760 0.903627759 -0.020500948 -0.081891970 -0.325782381 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.670000000 9.993078995 9.972335140 9.889646699 0.283923197 0.256630249 0.198531857 0.902282459 -0.020654949 -0.082505433 -0.328195729 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.675000000 9.992975335 9.971921080 9.887999689 0.285841321 0.257934372 0.200220187 0.900930894 -0.020808946 -0.083118844 -0.330608267 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.680000000 9.992870906 9.971503952 9.886340618 0.287753066 0.259228864 0.201907668 0.899573156 -0.020962941 -0.083732205 -0.333019990 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.685000000 9.992765706 9.971083758 9.884669490 0.289658377 0.260513738 0.203594218 0.898209336 -0.021116932 -0.084345514 -0.335430890 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.690000000 9.992659736 9.970660497 9.882986310 0.291557199 0.261789011 0.205279758 0.896839525 -0.021270919 -0.084958770 -0.337840963 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.695000000 9.992552997 9.970234170 9.881291082 0.293449478 0.263054697 0.206964205 0.895463817 -0.021424904 -0.085571975 -0.340250202 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.700000000 9.992445487 9.969804777 9.879583810 0.295335159 0.264310813 0.208647481 0.894082304 -0.021578885 -0.086185126 -0.342658602 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.705000000 9.992337208 9.969372319 9.877864497 0.297214191 0.265557375 0.210329504 0.892695080 -0.021732863 -0.086798225 -0.345066157 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.710000000 9.992228159 9.968936795 9.876133150 0.299086522 0.266794401 0.212010195 0.891302237 -0.021886838 -0.087411270 -0.347472860 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.715000000 9.992118340 9.968498206 9.874389770 0.300952099 0.268021909 0.213689475 0.889903870 -0.022040809 -0.088024261 -0.349878705 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.720000000 9.992007751 9.968056553 9.872634364 0.302810873 0.269239918 0.215367266 0.888500074 -0.022194777 -0.088637197 -0.352283688 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.725000000 9.991896392 9.967611834 9.870866935 0.304662793 0.270448447 0.217043489 0.887090944 -0.022348741 -0.089250079 -0.354687801 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.730000000 9.991784263 9.967164052 9.869087487 0.306507812 0.271647517 0.218718066 0.885676575 -0.022502702 -0.089862906 -0.357091039 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.735000000 9.991671365 9.966713205 9.867296026 0.308345880 0.272837147 0.220390920 0.884257062 -0.022656659 -0.090475678 -0.359493395 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.740000000 9.991557697 9.966259295 9.865492555 0.310176949 0.274017360 0.222061974 0.882832502 -0.022810613 -0.091088394 -0.361894865 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.745000000 9.991443259 9.965802322 9.863677079 0.312000974 0.275188177 0.223731150 0.881402991 -0.022964564 -0.091701053 -0.364295442 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.750000000 9.991328051 9.965342285 9.861849602 0.313817908 0.276349620 0.225398373 0.879968625 -0.023118511 -0.092313656 -0.366695120 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.755000000 9.991212074 9.964879185 9.860010129 0.315627705 0.277501713 0.227063568 0.878529503 -0.023272454 -0.092926202 -0.369093893 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.760000000 9.991095326 9.964413023 9.858158665 0.317430322 0.278644479 0.228726657 0.877085721 -0.023426394 -0.093538691 -0.371491756 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.765000000 9.990977810 9.963943798 9.856295213 0.319225714 0.279777942 0.230387568 0.875637376 -0.023580330 -0.094151122 -0.373888702 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.770000000 9.990859523 9.963471512 9.854419779 0.321013839 0.280902128 0.232046225 0.874184568 -0.023734262 -0.094763495 -0.376284725 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.775000000 9.990740467 9.962996163 9.852532367 0.322794654 0.282017061 0.233702554 0.872727394 -0.023888191 -0.095375809 -0.378679820 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.780000000 9.990620641 9.962517754 9.850632982 0.324568117 0.283122768 0.235356483 0.871265954 -0.024042116 -0.095988065 -0.381073981 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.785000000 9.990500046 9.962036283 9.848721629 0.326334188 0.284219274 0.237007937 0.869800345 -0.024196038 -0.096600261 -0.383467201 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.790000000 9.990378681 9.961551751 9.846798312 0.328092827 0.285306608 0.238656844 0.868330667 -0.024349955 -0.097212398 -0.385859475 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.795000000 9.990256546 9.961064159 9.844863036 0.329843995 0.286384796 0.240303132 0.866857020 -0.024503869 -0.097824475 -0.388250797 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.800000000 9.990133642 9.960573507 9.842915806 0.331587652 0.287453867 0.241946730 0.865379502 -0.024657779 -0.098436491 -0.390641161 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.805000000 9.990009968 9.960079794 9.840956626 0.333323762 0.288513849 0.243587567 0.863898215 -0.024811686 -0.099048447 -0.393030562 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.810000000 9.989885525 9.959583022 9.838985502 0.335052287 0.289564771 0.245225571 0.862413258 -0.024965588 -0.099660342 -0.395418992 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.815000000 9.989760313 9.959083191 9.837002438 0.336773192 0.290606664 0.246860672 0.860924731 -0.025119487 -0.100272175 -0.397806447 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.820000000 9.989634330 9.958580301 9.835007439 0.338486440 0.291639556 0.248492801 0.859432736 -0.025273382 -0.100883947 -0.400192920 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.825000000 9.989507579 9.958074352 9.833000510 0.340191997 0.292663479 0.250121889 0.857937372 -0.025427273 -0.101495656 -0.402578406 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.830000000 9.989380058 9.957565344 9.830981656 0.341889829 0.293678464 0.251747867 0.856438740 -0.025581160 -0.102107302 -0.404962898 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.835000000 9.989251767 9.957053279 9.828950883 0.343579903 0.294684542 0.253370667 0.854936943 -0.025735043 -0.102718886 -0.407346392 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.840000000 9.989122707 9.956538155 9.826908194 0.345262186 0.295681746 0.254990220 0.853432080 -0.025888922 -0.103330406 -0.409728880 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.845000000 9.988992878 9.956019975 9.824853596 0.346936647 0.296670107 0.256606461 0.851924254 -0.026042797 -0.103941862 -0.412110357 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.850000000 9.988862279 9.955498737 9.822787092 0.348603254 0.297649659 0.258219322 0.850413566 -0.026196668 -0.104553255 -0.414490818 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.855000000 9.988730911 9.954974442 9.820708689 0.350261978 0.298620436 0.259828736 0.848900118 -0.026350535 -0.105164583 -0.416870255 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.860000000 9.988598774 9.954447091 9.818618391 0.351912789 0.299582471 0.261434639 0.847384010 -0.026504398 -0.105775846 -0.419248664 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.865000000 9.988465867 9.953916684 9.816516204 0.353555658 0.300535798 0.263036966 0.845865347 -0.026658257 -0.106387043 -0.421626039 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.870000000 9.988332191 9.953383221 9.814402133 0.355190557 0.301480453 0.264635651 0.844344229 -0.026812112 -0.106998175 -0.424002373 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.875000000 9.988197746 9.952846702 9.812276182 0.356817460 0.302416470 0.266230631 0.842820758 -0.026965962 -0.107609242 -0.426377662 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.880000000 9.988062532 9.952307128 9.810138358 0.358436339 0.303343885 0.267821841 0.841295037 -0.027119809 -0.108220241 -0.428751898 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.885000000 9.987926548 9.951764500 9.807988665 0.360047169 0.304262733 0.269409220 0.839767169 -0.027273651 -0.108831174 -0.431125076 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.890000000 9.987789795 9.951218817 9.805827109 0.361649924 0.305173052 0.270992704 0.838237255 -0.027427489 -0.109442040 -0.433497190 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.895000000 9.987652273 9.950670080 9.803653695 0.363244581 0.306074878 0.272572231 0.836705397 -0.027581323 -0.110052838 -0.435868235 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.900000000 9.987513982 9.950118289 9.801468428 0.364831116 0.306968247 0.274147741 0.835171700 -0.027735153 -0.110663569 -0.438238205 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.905000000 9.987374922 9.949563444 9.799271315 0.366409506 0.307853199 0.275719172 0.833636264 -0.027888978 -0.111274231 -0.440607093 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.910000000 9.987235092 9.949005546 9.797062359 0.367979730 0.308729770 0.277286463 0.832099192 -0.028042799 -0.111884824 -0.442974894 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.915000000 9.987094494 9.948444596 9.794841568 0.369541764 0.309597998 0.278849555 0.830560588 -0.028196616 -0.112495349 -0.445341601 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.920000000 9.986953126 9.947880593 9.792608945 0.371095590 0.310457923 0.280408389 0.829020553 -0.028350428 -0.113105804 -0.447707211 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.925000000 9.986810990 9.947313538 9.790364497 0.372641187 0.311309582 0.281962906 0.827479190 -0.028504236 -0.113716189 -0.450071715 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.930000000 9.986668084 9.946743431 9.788108230 0.374178535 0.312153016 0.283513047 0.825936602 -0.028658039 -0.114326505 -0.452435109 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.935000000 9.986524409 9.946170273 9.785840148 0.375707617 0.312988265 0.285058755 0.824392891 -0.028811839 -0.114936749 -0.454797386 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.940000000 9.986379965 9.945594064 9.783560258 0.377228414 0.313815367 0.286599973 0.822848160 -0.028965633 -0.115546923 -0.457158542 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.945000000 9.986234753 9.945014804 9.781268565 0.378740910 0.314634363 0.288136644 0.821302512 -0.029119424 -0.116157026 -0.459518569 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.950000000 9.986088771 9.944432494 9.778965074 0.380245087 0.315445293 0.289668712 0.819756048 -0.029273209 -0.116767057 -0.461877463 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.955000000 9.985942021 9.943847134 9.776649792 0.381740931 0.316248200 0.291196122 0.818208871 -0.029426991 -0.117377015 -0.464235217 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.960000000 9.985794501 9.943258724 9.774322724 0.383228425 0.317043123 0.292718819 0.816661084 -0.029580767 -0.117986902 -0.466591825 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.965000000 9.985646213 9.942667265 9.771983875 0.384707557 0.317830103 0.294236747 0.815112788 -0.029734540 -0.118596715 -0.468947282 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.970000000 9.985497156 9.942072757 9.769633253 0.386178312 0.318609184 0.295749854 0.813564087 -0.029888307 -0.119206456 -0.471301583 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.975000000 9.985347330 9.941475200 9.767270862 0.387640677 0.319380406 0.297258086 0.812015081 -0.030042070 -0.119816123 -0.473654720 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.980000000 9.985196735 9.940874596 9.764896708 0.389094640 0.320143812 0.298761390 0.810465874 -0.030195828 -0.120425716 -0.476006688 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.985000000 9.985045372 9.940270943 9.762510797 0.390540189 0.320899444 0.300259714 0.808916566 -0.030349582 -0.121035235 -0.478357482 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.990000000 9.984893239 9.939664243 9.760113135 0.391977314 0.321647345 0.301753006 0.807367261 -0.030503331 -0.121644679 -0.480707096 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
0.995000000 9.984740338 9.939054496 9.757703728 0.393406003 0.322387559 0.303241216 0.805818059 -0.030657075 -0.122254048 -0.483055524 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.000000000 9.984586669 9.938441703 9.755282581 0.394826249 0.323120127 0.304724291 0.804269061 -0.030810815 -0.122863342 -0.485402760 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.005000000 9.984432230 9.937825863 9.752849702 0.396238040 0.323845094 0.306202184 0.802720370 -0.030964550 -0.123472559 -0.487748798 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.010000000 9.984277023 9.937206978 9.750405096 0.397641370 0.324562503 0.307674843 0.801172087 -0.031118280 -0.124081701 -0.490093632 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.015000000 9.984121047 9.936585046 9.747948768 0.399036230 0.325272399 0.309142220 0.799624313 -0.031272005 -0.124690766 -0.492437258 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.020000000 9.983964303 9.935960070 9.745480725 0.400422614 0.325974824 0.310604266 0.798077148 -0.031425725 -0.125299755 -0.494779668 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.025000000 9.983806790 9.935332049 9.743000973 0.401800515 0.326669824 0.312060935 0.796530693 -0.031579441 -0.125908665 -0.497120858 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.030000000 9.983648509 9.934700983 9.740509518 0.403169927 0.327357442 0.313512177 0.794985050 -0.031733152 -0.126517499 -0.499460820 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.035000000 9.983489459 9.934066874 9.738006367 0.404530845 0.328037724 0.314957947 0.793440318 -0.031886857 -0.127126254 -0.501799551 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.040000000 9.983329640 9.933429721 9.735491525 0.405883265 0.328710715 0.316398198 0.791896598 -0.032040558 -0.127734931 -0.504137043 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.045000000 9.983169053 9.932789525 9.732964999 0.407227182 0.329376458 0.317832884 0.790353989 -0.032194254 -0.128343529 -0.506473292 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.050000000 9.983007698 9.932146286 9.730426794 0.408562594 0.330035000 0.319261961 0.788812592 -0.032347945 -0.128952048 -0.508808291 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.055000000 9.982845574 9.931500005 9.727876918 0.409889498 0.330686385 0.320685384 0.787272506 -0.032501631 -0.129560487 -0.511142034 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.060000000 9.982682681 9.930850681 9.725315376 0.411207891 0.331330659 0.322103108 0.785733831 -0.032655312 -0.130168846 -0.513474516 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.065000000 9.982519021 9.930198316 9.722742175 0.412517773 0.331967868 0.323515089 0.784196665 -0.032808988 -0.130777126 -0.515805731 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.070000000 9.982354591 9.929542910 9.720157321 0.413819141 0.332598057 0.324921286 0.782661107 -0.032962659 -0.131385324 -0.518135674 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.075000000 9.982189394 9.928884463 9.717560820 0.415111997 0.333221272 0.326321655 0.781127257 -0.033116325 -0.131993441 -0.520464338 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.080000000 9.982023428 9.928222976 9.714952679 0.416396339 0.333837559 0.327716155 0.779595212 -0.033269985 -0.132601477 -0.522791718 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.085000000 9.981856694 9.927558448 9.712332905 0.417672170 0.334446965 0.329104743 0.778065071 -0.033423641 -0.133209432 -0.525117808 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.090000000 9.981689192 9.926890882 9.709701504 0.418939490 0.335049534 0.330487380 0.776536931 -0.033577291 -0.133817304 -0.527442602 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.095000000 9.981520921 9.926220276 9.707058481 0.420198301 0.335645315 0.331864024 0.775010890 -0.033730937 -0.134425093 -0.529766095 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.100000000 9.981351882 9.925546631 9.704403845 0.421448606 0.336234352 0.333234635 0.773487046 -0.033884577 -0.135032800 -0.532088281 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.105000000 9.981182075 9.924869948 9.701737601 0.422690408 0.336816692 0.334599175 0.771965496 -0.034038211 -0.135640423 -0.534409154 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.110000000 9.981011500 9.924190227 9.699059755 0.423923711 0.337392383 0.335957605 0.770446335 -0.034191841 -0.136247962 -0.536728708 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.115000000 9.980840157 9.923507468 9.696370316 0.425148517 0.337961469 0.337309886 0.768929661 -0.034345465 -0.136855418 -0.539046938 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.120000000 9.980668046 9.922821673 9.693669288 0.426364834 0.338523999 0.338655980 0.767415570 -0.034499084 -0.137462789 -0.541363838 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.125000000 9.980495166 9.922132840 9.690956680 0.427572664 0.339080019 0.339995850 0.765904158 -0.034652698 -0.138070075 -0.543679402 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.130000000 9.980321519 9.921440972 9.688232496 0.428772015 0.339629576 0.341329459 0.764395520 -0.034806306 -0.138677277 -0.545993625 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.135000000 9.980147103 9.920746068 9.685496746 0.429962892 0.340172716 0.342656772 0.762889751 -0.034959909 -0.139284392 -0.548306500 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.140000000 9.979971920 9.920048128 9.682749434 0.431145301 0.340709486 0.343977751 0.761386946 -0.035113507 -0.139891422 -0.550618023 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.145000000 9.979795968 9.919347154 9.679990568 0.432319251 0.341239934 0.345292363 0.759887200 -0.035267099 -0.140498365 -0.552928187 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.150000000 9.979619249 9.918643145 9.677220154 0.433484749 0.341764106 0.346600572 0.758390606 -0.035420686 -0.141105222 -0.555236986 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.155000000 9.979441761 9.917936102 9.674438200 0.434641803 0.342282049 0.347902343 0.756897259 -0.035574267 -0.141711992 -0.557544416 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.160000000 9.979263506 9.917226025 9.671644712 0.435790422 0.342793810 0.349197644 0.755407252 -0.035727843 -0.142318674 -0.559850470 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.165000000 9.979084483 9.916512915 9.668839698 0.436930615 0.343299437 0.350486441 0.753920679 -0.035881413 -0.142925268 -0.562155143 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.170000000 9.978904692 9.915796772 9.666023163 0.438062391 0.343798975 0.351768700 0.752437631 -0.036034977 -0.143531775 -0.564458428 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.175000000 9.978724133 9.915077597 9.663195116 0.439185760 0.344292473 0.353044391 0.750958201 -0.036188537 -0.144138193 -0.566760321 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.180000000 9.978542807 9.914355391 9.660355562 0.440300733 0.344779977 0.354313480 0.749482481 -0.036342090 -0.144744521 -0.569060815 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.185000000 9.978360712 9.913630152 9.657504510 0.441407322 0.345261533 0.355575937 0.748010563 -0.036495638 -0.145350761 -0.571359906 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.190000000 9.978177850 9.912901883 9.654641966 0.442505536 0.345737190 0.356831731 0.746542538 -0.036649181 -0.145956911 -0.573657586 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.195000000 9.977994220 9.912170583 9.651767936 0.443595389 0.346206994 0.358080831 0.745078497 -0.036802717 -0.146562971 -0.575953851 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.200000000 9.977809823 9.911436254 9.648882429 0.444676892 0.346670991 0.359323207 0.743618530 -0.036956248 -0.147168940 -0.578248695 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.205000000 9.977624658 9.910698894 9.645985452 0.445750058 0.347129230 0.360558830 0.742162727 -0.037109774 -0.147774819 -0.580542112 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.210000000 9.977438725 9.909958506 9.643077011 0.446814901 0.347581755 0.361787672 0.740711178 -0.037263293 -0.148380607 -0.582834097 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.215000000 9.977252025 9.909215088 9.640157113 0.447871432 0.348028615 0.363009702 0.739263971 -0.037416807 -0.148986303 -0.585124644 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.220000000 9.977064557 9.908468643 9.637225767 0.448919667 0.348469856 0.364224894 0.737821197 -0.037570315 -0.149591907 -0.587413747 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.225000000 9.976876322 9.907719169 9.634282978 0.449959620 0.348905524 0.365433221 0.736382942 -0.037723817 -0.150197419 -0.589701400 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.230000000 9.976687319 9.906966669 9.631328755 0.450991305 0.349335667 0.366634653 0.734949295 -0.037877314 -0.150802838 -0.591987599 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.235000000 9.976497549 9.906211141 9.628363105 0.452014737 0.349760330 0.367829166 0.733520343 -0.038030804 -0.151408164 -0.594272337 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.240000000 9.976307011 9.905452587 9.625386034 0.453029932 0.350179561 0.369016732 0.732096174 -0.038184289 -0.152013397 -0.596555608 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.245000000 9.976115706 9.904691007 9.622397551 0.454036905 0.350593405 0.370197327 0.730676873 -0.038337768 -0.152618536 -0.598837408 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.250000000 9.975923633 9.903926402 9.619397663 0.455035672 0.351001909 0.371370923 0.729262528 -0.038491241 -0.153223581 -0.601117730 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.255000000 9.975730793 9.903158772 9.616386376 0.456026251 0.351405118 0.372537498 0.727853223 -0.038644708 -0.153828531 -0.603396569 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.260000000 9.975537186 9.902388117 9.613363699 0.457008657 0.351803080 0.373697025 0.726449044 -0.038798169 -0.154433386 -0.605673919 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.265000000 9.975342812 9.901614438 9.610329639 0.457982907 0.352195840 0.374849482 0.725050076 -0.038951624 -0.155038147 -0.607949774 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
